global_peb_row,pi_number,segment,local_row,decap_index,design_id
25849,25850,combinations,6350,6350,combinations_pi6351_d6350
25850,25851,combinations,6351,6351,combinations_pi6352_d6351
25851,25852,combinations,6352,6352,combinations_pi6353_d6352
25852,25853,combinations,6353,6353,combinations_pi6354_d6353
25853,25854,combinations,6354,6354,combinations_pi6355_d6354
25854,25855,combinations,6355,6355,combinations_pi6356_d6355
25855,25856,combinations,6356,6356,combinations_pi6357_d6356
25856,25857,combinations,6357,6357,combinations_pi6358_d6357
25857,25858,combinations,6358,6358,combinations_pi6359_d6358
25858,25859,combinations,6359,6359,combinations_pi6360_d6359
25859,25860,combinations,6360,6360,combinations_pi6361_d6360
25860,25861,combinations,6361,6361,combinations_pi6362_d6361
25861,25862,combinations,6362,6362,combinations_pi6363_d6362
25862,25863,combinations,6363,6363,combinations_pi6364_d6363
25863,25864,combinations,6364,6364,combinations_pi6365_d6364
25864,25865,combinations,6365,6365,combinations_pi6366_d6365
25865,25866,combinations,6366,6366,combinations_pi6367_d6366
25866,25867,combinations,6367,6367,combinations_pi6368_d6367
25867,25868,combinations,6368,6368,combinations_pi6369_d6368
25868,25869,combinations,6369,6369,combinations_pi6370_d6369
25869,25870,combinations,6370,6370,combinations_pi6371_d6370
25870,25871,combinations,6371,6371,combinations_pi6372_d6371
25871,25872,combinations,6372,6372,combinations_pi6373_d6372
25872,25873,combinations,6373,6373,combinations_pi6374_d6373
25873,25874,combinations,6374,6374,combinations_pi6375_d6374
25874,25875,combinations,6375,6375,combinations_pi6376_d6375
25875,25876,combinations,6376,6376,combinations_pi6377_d6376
25876,25877,combinations,6377,6377,combinations_pi6378_d6377
25877,25878,combinations,6378,6378,combinations_pi6379_d6378
25878,25879,combinations,6379,6379,combinations_pi6380_d6379
25879,25880,combinations,6380,6380,combinations_pi6381_d6380
25880,25881,combinations,6381,6381,combinations_pi6382_d6381
25881,25882,combinations,6382,6382,combinations_pi6383_d6382
25882,25883,combinations,6383,6383,combinations_pi6384_d6383
25883,25884,combinations,6384,6384,combinations_pi6385_d6384
25884,25885,combinations,6385,6385,combinations_pi6386_d6385
25885,25886,combinations,6386,6386,combinations_pi6387_d6386
25886,25887,combinations,6387,6387,combinations_pi6388_d6387
25887,25888,combinations,6388,6388,combinations_pi6389_d6388
25888,25889,combinations,6389,6389,combinations_pi6390_d6389
25889,25890,combinations,6390,6390,combinations_pi6391_d6390
25890,25891,combinations,6391,6391,combinations_pi6392_d6391
25891,25892,combinations,6392,6392,combinations_pi6393_d6392
25892,25893,combinations,6393,6393,combinations_pi6394_d6393
25893,25894,combinations,6394,6394,combinations_pi6395_d6394
25894,25895,combinations,6395,6395,combinations_pi6396_d6395
25895,25896,combinations,6396,6396,combinations_pi6397_d6396
25896,25897,combinations,6397,6397,combinations_pi6398_d6397
25897,25898,combinations,6398,6398,combinations_pi6399_d6398
25898,25899,combinations,6399,6399,combinations_pi6400_d6399
25899,25900,combinations,6400,6400,combinations_pi6401_d6400
25900,25901,combinations,6401,6401,combinations_pi6402_d6401
25901,25902,combinations,6402,6402,combinations_pi6403_d6402
25902,25903,combinations,6403,6403,combinations_pi6404_d6403
25903,25904,combinations,6404,6404,combinations_pi6405_d6404
25904,25905,combinations,6405,6405,combinations_pi6406_d6405
25905,25906,combinations,6406,6406,combinations_pi6407_d6406
25906,25907,combinations,6407,6407,combinations_pi6408_d6407
25907,25908,combinations,6408,6408,combinations_pi6409_d6408
25908,25909,combinations,6409,6409,combinations_pi6410_d6409
25909,25910,combinations,6410,6410,combinations_pi6411_d6410
25910,25911,combinations,6411,6411,combinations_pi6412_d6411
25911,25912,combinations,6412,6412,combinations_pi6413_d6412
25912,25913,combinations,6413,6413,combinations_pi6414_d6413
25913,25914,combinations,6414,6414,combinations_pi6415_d6414
25914,25915,combinations,6415,6415,combinations_pi6416_d6415
25915,25916,combinations,6416,6416,combinations_pi6417_d6416
25916,25917,combinations,6417,6417,combinations_pi6418_d6417
25917,25918,combinations,6418,6418,combinations_pi6419_d6418
25918,25919,combinations,6419,6419,combinations_pi6420_d6419
25919,25920,combinations,6420,6420,combinations_pi6421_d6420
25920,25921,combinations,6421,6421,combinations_pi6422_d6421
25921,25922,combinations,6422,6422,combinations_pi6423_d6422
25922,25923,combinations,6423,6423,combinations_pi6424_d6423
25923,25924,combinations,6424,6424,combinations_pi6425_d6424
25924,25925,combinations,6425,6425,combinations_pi6426_d6425
25925,25926,combinations,6426,6426,combinations_pi6427_d6426
25926,25927,combinations,6427,6427,combinations_pi6428_d6427
25927,25928,combinations,6428,6428,combinations_pi6429_d6428
25928,25929,combinations,6429,6429,combinations_pi6430_d6429
25929,25930,combinations,6430,6430,combinations_pi6431_d6430
25930,25931,combinations,6431,6431,combinations_pi6432_d6431
25931,25932,combinations,6432,6432,combinations_pi6433_d6432
25932,25933,combinations,6433,6433,combinations_pi6434_d6433
25933,25934,combinations,6434,6434,combinations_pi6435_d6434
25934,25935,combinations,6435,6435,combinations_pi6436_d6435
25935,25936,combinations,6436,6436,combinations_pi6437_d6436
25936,25937,combinations,6437,6437,combinations_pi6438_d6437
25937,25938,combinations,6438,6438,combinations_pi6439_d6438
25938,25939,combinations,6439,6439,combinations_pi6440_d6439
25939,25940,combinations,6440,6440,combinations_pi6441_d6440
25940,25941,combinations,6441,6441,combinations_pi6442_d6441
25941,25942,combinations,6442,6442,combinations_pi6443_d6442
25942,25943,combinations,6443,6443,combinations_pi6444_d6443
25943,25944,combinations,6444,6444,combinations_pi6445_d6444
25944,25945,combinations,6445,6445,combinations_pi6446_d6445
25945,25946,combinations,6446,6446,combinations_pi6447_d6446
25946,25947,combinations,6447,6447,combinations_pi6448_d6447
25947,25948,combinations,6448,6448,combinations_pi6449_d6448
25948,25949,combinations,6449,6449,combinations_pi6450_d6449
25949,25950,combinations,6450,6450,combinations_pi6451_d6450
25950,25951,combinations,6451,6451,combinations_pi6452_d6451
25951,25952,combinations,6452,6452,combinations_pi6453_d6452
25952,25953,combinations,6453,6453,combinations_pi6454_d6453
25953,25954,combinations,6454,6454,combinations_pi6455_d6454
25954,25955,combinations,6455,6455,combinations_pi6456_d6455
25955,25956,combinations,6456,6456,combinations_pi6457_d6456
25956,25957,combinations,6457,6457,combinations_pi6458_d6457
25957,25958,combinations,6458,6458,combinations_pi6459_d6458
25958,25959,combinations,6459,6459,combinations_pi6460_d6459
25959,25960,combinations,6460,6460,combinations_pi6461_d6460
25960,25961,combinations,6461,6461,combinations_pi6462_d6461
25961,25962,combinations,6462,6462,combinations_pi6463_d6462
25962,25963,combinations,6463,6463,combinations_pi6464_d6463
25963,25964,combinations,6464,6464,combinations_pi6465_d6464
25964,25965,combinations,6465,6465,combinations_pi6466_d6465
25965,25966,combinations,6466,6466,combinations_pi6467_d6466
25966,25967,combinations,6467,6467,combinations_pi6468_d6467
25967,25968,combinations,6468,6468,combinations_pi6469_d6468
25968,25969,combinations,6469,6469,combinations_pi6470_d6469
25969,25970,combinations,6470,6470,combinations_pi6471_d6470
25970,25971,combinations,6471,6471,combinations_pi6472_d6471
25971,25972,combinations,6472,6472,combinations_pi6473_d6472
25972,25973,combinations,6473,6473,combinations_pi6474_d6473
25973,25974,combinations,6474,6474,combinations_pi6475_d6474
25974,25975,combinations,6475,6475,combinations_pi6476_d6475
25975,25976,combinations,6476,6476,combinations_pi6477_d6476
25976,25977,combinations,6477,6477,combinations_pi6478_d6477
25977,25978,combinations,6478,6478,combinations_pi6479_d6478
25978,25979,combinations,6479,6479,combinations_pi6480_d6479
25979,25980,combinations,6480,6480,combinations_pi6481_d6480
25980,25981,combinations,6481,6481,combinations_pi6482_d6481
25981,25982,combinations,6482,6482,combinations_pi6483_d6482
25982,25983,combinations,6483,6483,combinations_pi6484_d6483
25983,25984,combinations,6484,6484,combinations_pi6485_d6484
25984,25985,combinations,6485,6485,combinations_pi6486_d6485
25985,25986,combinations,6486,6486,combinations_pi6487_d6486
25986,25987,combinations,6487,6487,combinations_pi6488_d6487
25987,25988,combinations,6488,6488,combinations_pi6489_d6488
25988,25989,combinations,6489,6489,combinations_pi6490_d6489
25989,25990,combinations,6490,6490,combinations_pi6491_d6490
25990,25991,combinations,6491,6491,combinations_pi6492_d6491
25991,25992,combinations,6492,6492,combinations_pi6493_d6492
25992,25993,combinations,6493,6493,combinations_pi6494_d6493
25993,25994,combinations,6494,6494,combinations_pi6495_d6494
25994,25995,combinations,6495,6495,combinations_pi6496_d6495
25995,25996,combinations,6496,6496,combinations_pi6497_d6496
25996,25997,combinations,6497,6497,combinations_pi6498_d6497
25997,25998,combinations,6498,6498,combinations_pi6499_d6498
25998,25999,combinations,6499,6499,combinations_pi6500_d6499
25999,26000,combinations,6500,6500,combinations_pi6501_d6500
26000,26001,combinations,6501,6501,combinations_pi6502_d6501
26001,26002,combinations,6502,6502,combinations_pi6503_d6502
26002,26003,combinations,6503,6503,combinations_pi6504_d6503
26003,26004,combinations,6504,6504,combinations_pi6505_d6504
26004,26005,combinations,6505,6505,combinations_pi6506_d6505
26005,26006,combinations,6506,6506,combinations_pi6507_d6506
26006,26007,combinations,6507,6507,combinations_pi6508_d6507
26007,26008,combinations,6508,6508,combinations_pi6509_d6508
26008,26009,combinations,6509,6509,combinations_pi6510_d6509
26009,26010,combinations,6510,6510,combinations_pi6511_d6510
26010,26011,combinations,6511,6511,combinations_pi6512_d6511
26011,26012,combinations,6512,6512,combinations_pi6513_d6512
26012,26013,combinations,6513,6513,combinations_pi6514_d6513
26013,26014,combinations,6514,6514,combinations_pi6515_d6514
26014,26015,combinations,6515,6515,combinations_pi6516_d6515
26015,26016,combinations,6516,6516,combinations_pi6517_d6516
26016,26017,combinations,6517,6517,combinations_pi6518_d6517
26017,26018,combinations,6518,6518,combinations_pi6519_d6518
26018,26019,combinations,6519,6519,combinations_pi6520_d6519
26019,26020,combinations,6520,6520,combinations_pi6521_d6520
26020,26021,combinations,6521,6521,combinations_pi6522_d6521
26021,26022,combinations,6522,6522,combinations_pi6523_d6522
26022,26023,combinations,6523,6523,combinations_pi6524_d6523
26023,26024,combinations,6524,6524,combinations_pi6525_d6524
26024,26025,combinations,6525,6525,combinations_pi6526_d6525
26025,26026,combinations,6526,6526,combinations_pi6527_d6526
26026,26027,combinations,6527,6527,combinations_pi6528_d6527
26027,26028,combinations,6528,6528,combinations_pi6529_d6528
26028,26029,combinations,6529,6529,combinations_pi6530_d6529
26029,26030,combinations,6530,6530,combinations_pi6531_d6530
26030,26031,combinations,6531,6531,combinations_pi6532_d6531
26031,26032,combinations,6532,6532,combinations_pi6533_d6532
26032,26033,combinations,6533,6533,combinations_pi6534_d6533
26033,26034,combinations,6534,6534,combinations_pi6535_d6534
26034,26035,combinations,6535,6535,combinations_pi6536_d6535
26035,26036,combinations,6536,6536,combinations_pi6537_d6536
26036,26037,combinations,6537,6537,combinations_pi6538_d6537
26037,26038,combinations,6538,6538,combinations_pi6539_d6538
26038,26039,combinations,6539,6539,combinations_pi6540_d6539
26039,26040,combinations,6540,6540,combinations_pi6541_d6540
26040,26041,combinations,6541,6541,combinations_pi6542_d6541
26041,26042,combinations,6542,6542,combinations_pi6543_d6542
26042,26043,combinations,6543,6543,combinations_pi6544_d6543
26043,26044,combinations,6544,6544,combinations_pi6545_d6544
26044,26045,combinations,6545,6545,combinations_pi6546_d6545
26045,26046,combinations,6546,6546,combinations_pi6547_d6546
26046,26047,combinations,6547,6547,combinations_pi6548_d6547
26047,26048,combinations,6548,6548,combinations_pi6549_d6548
26048,26049,combinations,6549,6549,combinations_pi6550_d6549
26049,26050,combinations,6550,6550,combinations_pi6551_d6550
26050,26051,combinations,6551,6551,combinations_pi6552_d6551
26051,26052,combinations,6552,6552,combinations_pi6553_d6552
26052,26053,combinations,6553,6553,combinations_pi6554_d6553
26053,26054,combinations,6554,6554,combinations_pi6555_d6554
26054,26055,combinations,6555,6555,combinations_pi6556_d6555
26055,26056,combinations,6556,6556,combinations_pi6557_d6556
26056,26057,combinations,6557,6557,combinations_pi6558_d6557
26057,26058,combinations,6558,6558,combinations_pi6559_d6558
26058,26059,combinations,6559,6559,combinations_pi6560_d6559
26059,26060,combinations,6560,6560,combinations_pi6561_d6560
26060,26061,combinations,6561,6561,combinations_pi6562_d6561
26061,26062,combinations,6562,6562,combinations_pi6563_d6562
26062,26063,combinations,6563,6563,combinations_pi6564_d6563
26063,26064,combinations,6564,6564,combinations_pi6565_d6564
26064,26065,combinations,6565,6565,combinations_pi6566_d6565
26065,26066,combinations,6566,6566,combinations_pi6567_d6566
26066,26067,combinations,6567,6567,combinations_pi6568_d6567
26067,26068,combinations,6568,6568,combinations_pi6569_d6568
26068,26069,combinations,6569,6569,combinations_pi6570_d6569
26069,26070,combinations,6570,6570,combinations_pi6571_d6570
26070,26071,combinations,6571,6571,combinations_pi6572_d6571
26071,26072,combinations,6572,6572,combinations_pi6573_d6572
26072,26073,combinations,6573,6573,combinations_pi6574_d6573
26073,26074,combinations,6574,6574,combinations_pi6575_d6574
26074,26075,combinations,6575,6575,combinations_pi6576_d6575
26075,26076,combinations,6576,6576,combinations_pi6577_d6576
26076,26077,combinations,6577,6577,combinations_pi6578_d6577
26077,26078,combinations,6578,6578,combinations_pi6579_d6578
26078,26079,combinations,6579,6579,combinations_pi6580_d6579
26079,26080,combinations,6580,6580,combinations_pi6581_d6580
26080,26081,combinations,6581,6581,combinations_pi6582_d6581
26081,26082,combinations,6582,6582,combinations_pi6583_d6582
26082,26083,combinations,6583,6583,combinations_pi6584_d6583
26083,26084,combinations,6584,6584,combinations_pi6585_d6584
26084,26085,combinations,6585,6585,combinations_pi6586_d6585
26085,26086,combinations,6586,6586,combinations_pi6587_d6586
26086,26087,combinations,6587,6587,combinations_pi6588_d6587
26087,26088,combinations,6588,6588,combinations_pi6589_d6588
26088,26089,combinations,6589,6589,combinations_pi6590_d6589
26089,26090,combinations,6590,6590,combinations_pi6591_d6590
26090,26091,combinations,6591,6591,combinations_pi6592_d6591
26091,26092,combinations,6592,6592,combinations_pi6593_d6592
26092,26093,combinations,6593,6593,combinations_pi6594_d6593
26093,26094,combinations,6594,6594,combinations_pi6595_d6594
